,KM [mM],RIDS,MIDS
676,0.30258575,23PDE7pp,h2o_p
677,0.07907702,PG140abcpp,adp_c
678,0.10015951,PG140abcpp,atp_c
679,0.038859554,PG140abcpp,pg140_p
680,0.25426516,PG140abcpp,h2o_c
681,0.038859554,PG140abcpp,pg140_c
682,0.28711438,PG140abcpp,pi_c
683,0.2675309,PG140abcpp,h_c
684,0.046529375,OMPDC,orot5p_c
685,0.5136111,OMPDC,co2_c
686,0.06378401,OMPDC,ump_c
687,1.2412224,OMPDC,h_c
688,0.09534625,CCGS,adp_c
689,0.091673896,CCGS,atp_c
690,0.7179824,CCGS,h2o_c
691,0.033654284,CCGS,preq0_c
692,1.2343689,CCGS,nh4_c
693,0.09100726,CCGS,cdg_c
694,0.37281674,CCGS,pi_c
695,0.78582597,CCGS,h_c
696,0.2767789,CUtex,cu_p
697,0.2767789,CUtex,cu_e
698,1.6724919,ADNt2pp_copy1,h_p
699,0.09050077,ADNt2pp_copy1,adn_p
700,0.09050077,ADNt2pp_copy1,adn_c
701,1.6724919,ADNt2pp_copy1,h_c
702,0.21900831,GLCURtex,glcur_e
703,0.21900831,GLCURtex,glcur_p
704,0.39902288,GAMtex,gam_p
705,0.39902288,GAMtex,gam_e
706,0.025738982,NNDPR,quln_c
707,0.08764682,NNDPR,nicrnt_c
708,0.12355682,NNDPR,prpp_c
709,0.725311,NNDPR,co2_c
710,0.13465759,NNDPR,ppi_c
711,1.0160503,NNDPR,h_c
712,0.08771709,ADNK1,adp_c
713,0.086698204,ADNK1,atp_c
714,0.12296345,ADNK1,amp_c
715,0.11945272,ADNK1,adn_c
716,0.33432603,ADNK1,h_c
717,0.002784162,DHPS2,dhpt_c
718,0.07762739,DHPS2,ppi_c
719,0.0047811805,DHPS2,6hmhptpp_c
720,0.0066444417,DHPS2,4abz_c
721,0.39452416,HPPPNt2rpp,h_p
722,0.118011855,HPPPNt2rpp,3hpppn_p
723,0.39452416,HPPPNt2rpp,h_c
724,0.118011855,HPPPNt2rpp,3hpppn_c
725,0.9260563,FUM,h2o_c
726,0.33810923,FUM,mal__L_c
727,0.3115946,FUM,fum_c
728,0.75715536,FE3DHBZStonex,h_p
729,0.4904013,FE3DHBZStonex,h_p
730,0.57136303,FE3DHBZStonex,h_p
731,0.6927065,FE3DHBZStonex,h_p
732,0.023295173,TTRCYCtex,ttrcyc_p
733,0.023295173,TTRCYCtex,ttrcyc_e
734,0.014698909,LIPATPT,atp_c
735,0.05083236,LIPATPT,lipoate_c
736,0.14852124,LIPATPT,ppi_c
737,0.007356756,LIPATPT,lipoamp_c
738,0.833604,GUI2,galur_c
739,0.21639182,GUI2,tagur_c
740,1.0915533,FEROpp,h_p
741,0.112757094,FEROpp,o2_p
742,1.0778437,FEROpp,fe3_p
743,1.0778437,FEROpp,fe2_p
744,1.0564128,FEROpp,h2o_p
745,0.1802917,FCLK,adp_c
746,0.14993434,FCLK,atp_c
747,1.1690605,FCLK,fcl__L_c
748,0.5965786,FCLK,fc1p_c
749,0.28764558,FCLK,h_c
750,0.16717918,CGLYtex,cgly_p
751,0.16717918,CGLYtex,cgly_e
752,0.32031167,UGLCURPpp,h_p
753,0.26783383,UGLCURPpp,ump_p
754,0.2841379,UGLCURPpp,h2o_p
755,0.19416116,UGLCURPpp,glcur1p_p
756,0.12548879,UGLCURPpp,udpglcur_p
757,0.47525242,ECAP1pp,h_p
758,0.1054441,ECAP1pp,udcpdp_p
759,0.21414393,ECAP1pp,h_p
760,0.020584818,ECAP1pp,udcpdp_p
761,0.56450856,GLYCLTt2rpp,h_p
762,0.54921216,GLYCLTt2rpp,glyclt_p
763,0.54921216,GLYCLTt2rpp,glyclt_c
764,0.56450856,GLYCLTt2rpp,h_c
765,0.02313253,PDH,coa_c
766,0.05820599,PDH,nad_c
767,0.037218038,PDH,accoa_c
768,0.4132097,PDH,co2_c
769,0.3643879,PDH,pyr_c
770,0.036830988,PDH,nadh_c
771,0.48711383,IDOND2,idon__L_c
772,0.026213793,IDOND2,nadph_c
773,0.15353584,IDOND2,5dglcn_c
774,0.046329696,IDOND2,nadp_c
775,4.2352457,IDOND2,h_c
776,0.49012974,ARGt3pp,h_p
777,0.5070795,ARGt3pp,arg__L_c
778,0.5070795,ARGt3pp,arg__L_p
779,0.49012974,ARGt3pp,h_c
780,0.13620688,PUNP5,ins_c
781,0.33728197,PUNP5,r1p_c
782,0.2795807,PUNP5,pi_c
783,0.08770929,PUNP5,hxan_c
784,0.046727452,CS,coa_c
785,0.9651673,CS,h2o_c
786,0.059748452,CS,accoa_c
787,0.18460497,CS,cit_c
788,0.14339669,CS,oaa_c
789,0.9272517,CS,h_c
790,0.013164517,ALR2,nadph_c
791,1.9139727,ALR2,acetol_c
792,0.04492397,ALR2,nadp_c
793,1.2693392,ALR2,h_c
794,0.39486885,ALR2,mthgxl_c
795,0.029122354,ACOAD3f,fadh2_c
796,0.04211177,ACOAD3f,oc2coa_c
797,0.044844735,ACOAD3f,occoa_c
798,0.05128899,ACOAD3f,fad_c
799,0.1756677,GLCUR1Ptex,glcur1p_p
800,0.1756677,GLCUR1Ptex,glcur1p_e
801,0.1901981,APCS,15dap_c
802,0.014360666,APCS,5mta_c
803,0.12415064,APCS,na15dap_c
804,0.5204344,APCS,h_c
805,0.016187109,APCS,ametam_c
806,0.013818066,FACOAE180,coa_c
807,1.0371579,FACOAE180,h2o_c
808,0.013090647,FACOAE180,ocdca_c
809,0.005874033,FACOAE180,stcoa_c
810,1.0262764,FACOAE180,h_c
811,0.19043335,GALCTLO,tagur_c
812,0.31181553,GALCTLO,galctn__L_c
813,0.101606354,GALCTLO,nad_c
814,1.7822455,GALCTLO,h_c
815,0.06739656,GALCTLO,nadh_c
816,1.3923819,NADH16pp,h_p
817,0.079798296,NADH16pp,nad_c
818,0.017441649,NADH16pp,q8_c
819,0.029394763,NADH16pp,q8h2_c
820,1.3923819,NADH16pp,h_c
821,0.03401893,NADH16pp,nadh_c
822,1.3549776,CHOLD,betald_c
823,0.12044095,CHOLD,nad_c
824,0.95205265,CHOLD,chol_c
825,0.65324575,CHOLD,h_c
826,0.05496527,CHOLD,nadh_c
827,0.5290841,HOMt2pp,h_p
828,0.6548952,HOMt2pp,hom__L_c
829,0.6548952,HOMt2pp,hom__L_p
830,0.5290841,HOMt2pp,h_c
831,0.2642435,TMAOtex,tmao_p
832,0.2642435,TMAOtex,tmao_e
833,0.020696986,G3PAT120,1ddecg3p_c
834,0.27375448,G3PAT120,glyc3p_c
835,0.085925005,G3PAT120,1ddecg3p_c
836,0.5167609,G3PAT120,glyc3p_c
837,1.0737045,PPCDC,co2_c
838,0.11476549,PPCDC,4ppcys_c
839,1.9190615,PPCDC,h_c
840,0.046731185,PPCDC,pan4p_c
841,0.6546588,ACt4pp,ac_c
842,0.36252344,ACt4pp,na1_p
843,0.6546588,ACt4pp,ac_p
844,0.36252344,ACt4pp,na1_c
845,0.16020869,FDMO6,sulfac_c
846,0.47520986,FDMO6,h2o_c
847,0.029873181,FDMO6,o2_c
848,0.2173975,FDMO6,glx_c
849,0.011072419,FDMO6,fmn_c
850,0.004628259,FDMO6,fmnh2_c
851,0.43932903,FDMO6,so3_c
852,0.49983242,FDMO6,h_c
853,0.026031207,PRAIi,2cpr5p_c
854,0.016206758,PRAIi,pran_c
855,0.018935021,ATHRDHr,nadph_c
856,0.26448494,ATHRDHr,2aobut_c
857,0.026579633,ATHRDHr,nadp_c
858,2.220971,ATHRDHr,h_c
859,0.8656752,ATHRDHr,athr__L_c
860,0.14245772,PYROX,uracp_c
861,0.13023658,PYROX,o2_c
862,0.02411854,PYROX,nad_c
863,0.13569956,PYROX,ura_c
864,1.3400596,PYROX,h_c
865,0.016783327,PYROX,nadh_c
866,0.050756585,MEPCT,4c2me_c
867,0.1038747,MEPCT,2me4p_c
868,0.17479753,MEPCT,ctp_c
869,0.11692412,MEPCT,ppi_c
870,0.4802088,MEPCT,h_c
871,0.29582846,PYK6,dtdp_c
872,0.260504,PYK6,dttp_c
873,0.2217547,PYK6,pep_c
874,0.819255,PYK6,pyr_c
875,1.6272128,PYK6,h_c
876,0.08266364,METAT,atp_c
877,1.0708625,METAT,h2o_c
878,0.11522069,METAT,amet_c
879,0.40072736,METAT,ppi_c
880,0.63262826,METAT,pi_c
881,0.3857397,METAT,met__L_c
882,0.023144184,NADPHQR2,nadph_c
883,0.054359134,NADPHQR2,q8_c
884,0.04042707,NADPHQR2,nadp_c
885,0.048913777,NADPHQR2,q8h2_c
886,1.2231524,NADPHQR2,h_c
887,0.16271296,TARTRDtex,tartr__D_e
888,0.16271296,TARTRDtex,tartr__D_p
889,0.11745403,GLCptspp,pep_c
890,3.191891,GLCptspp,glc__D_p
891,0.46788332,GLCptspp,g6p_c
892,0.43245682,GLCptspp,pyr_c
893,0.22351965,GALKr,adp_c
894,0.15991418,GALKr,atp_c
895,0.6089898,GALKr,gal1p_c
896,3.8218496,GALKr,gal_c
897,2.3760176,GALKr,h_c
898,0.089684606,ARGabcpp,adp_c
899,0.065315805,ARGabcpp,atp_c
900,0.18851787,ARGabcpp,h2o_c
901,0.8706125,ARGabcpp,arg__L_c
902,0.45480138,ARGabcpp,pi_c
903,0.11295653,ARGabcpp,h_c
904,0.8706125,ARGabcpp,arg__L_p
905,1.1022539,GLUDC,glu__L_c
906,0.9807934,GLUDC,co2_c
907,0.8676225,GLUDC,4abut_c
908,1.7619402,GLUDC,h_c
909,0.013138889,DHORD5,mql8_c
910,0.016091539,DHORD5,mqn8_c
911,0.24552907,DHORD5,dhor__S_c
912,0.2134048,DHORD5,orot_c
913,0.06783111,G3PCabcpp,adp_c
914,0.06651157,G3PCabcpp,atp_c
915,0.5405585,G3PCabcpp,g3pc_c
916,0.87095916,G3PCabcpp,h2o_c
917,0.5405585,G3PCabcpp,g3pc_p
918,0.652379,G3PCabcpp,pi_c
919,1.0228615,G3PCabcpp,h_c
920,2.063498,CYSTA,glu__L_c
921,0.37664005,CYSTA,cys__L_c
922,0.5883787,CYSTA,akg_c
923,1.0889976,CYSTA,mercppyr_c
924,0.052010573,APPLDHr,nad_c
925,1.9873152,APPLDHr,aact_c
926,1.6155546,APPLDHr,appl_c
927,4.286391,APPLDHr,h_c
928,0.052631892,APPLDHr,nadh_c
929,0.10927845,ADCS,glu__L_c
930,0.08304112,ADCS,gln__L_c
931,0.013800724,ADCS,chor_c
932,0.0069581955,ADCS,4adcho_c
933,0.06402181,XYLK2,adp_c
934,0.052860126,XYLK2,atp_c
935,0.2130018,XYLK2,xu5p__L_c
936,0.23719183,XYLK2,xylu__L_c
937,0.07793546,XYLK2,h_c
938,0.3301984,GALCTNtex,galctn__D_p
939,0.3301984,GALCTNtex,galctn__D_e
940,0.075863026,GART,adp_c
941,0.061758906,GART,atp_c
942,1.1584795,GART,for_c
943,0.2744489,GART,gar_c
944,0.70961905,GART,pi_c
945,1.611262,GART,h_c
946,0.21313189,GART,fgam_c
947,0.17648597,PPK,adp_c
948,0.1337264,PPK,atp_c
949,0.88028634,PPK,ppi_c
950,1.2994554,PPK,pi_c
951,0.41590384,TSULtex,tsul_p
952,0.41590384,TSULtex,tsul_e
953,0.28300375,3HPPtex,3hpp_e
954,0.28300375,3HPPtex,3hpp_p
955,0.32640898,PPGPPDP,h2o_c
956,0.16598666,PPGPPDP,gdp_c
957,0.110491626,PPGPPDP,ppgpp_c
958,0.35215402,PPGPPDP,ppi_c
959,0.56450856,D_LACt2pp,h_p
960,0.8273352,D_LACt2pp,lac__D_c
961,0.56450856,D_LACt2pp,h_c
962,0.8273352,D_LACt2pp,lac__D_p
963,0.12033407,PGPP140,h2o_c
964,0.017343922,PGPP140,pg140_c
965,0.63603127,PGPP140,h2o_c
966,0.054840155,PGPP140,pg140_c
967,0.06136306,PYDXPP,pydx_c
968,0.053683963,PYDXPP,pydx5p_c
969,1.7803493,PYDXPP,h2o_c
970,0.6227352,PYDXPP,pi_c
971,0.28515878,MG2tex,mg2_e
972,0.28515878,MG2tex,mg2_p
973,2.2281494,XANt2pp,h_p
974,0.045260444,XANt2pp,xan_c
975,0.045260444,XANt2pp,xan_p
976,2.2281494,XANt2pp,h_c
977,0.23655692,ILEt3pp,h_p
978,0.29367045,ILEt3pp,ile__L_c
979,0.29367045,ILEt3pp,ile__L_p
980,0.23655692,ILEt3pp,h_c
981,0.030033533,HEPT2,adp_c
982,0.0396345,HEPT2,adphep_LD_c
983,0.00817417,HEPT2,hlipa_c
984,0.008123248,HEPT2,hhlipa_c
985,0.6846057,HEPT2,h_c
986,0.05679385,MOBDabcpp,adp_c
987,0.056191668,MOBDabcpp,atp_c
988,1.731657,MOBDabcpp,h2o_c
989,0.15629546,MOBDabcpp,mobd_p
990,0.15629546,MOBDabcpp,mobd_c
991,0.368124,MOBDabcpp,pi_c
992,2.1835861,MOBDabcpp,h_c
993,0.052592237,FADt,fad_p
994,0.052592237,FADt,fad_c
995,0.1674587,CLBtex,cellb_e
996,0.1674587,CLBtex,cellb_p
997,0.15163699,THYMtex,thym_e
998,0.15163699,THYMtex,thym_p
999,0.58810186,RMNtex,rmn_p
1000,0.58810186,RMNtex,rmn_e
1001,0.041147575,MALTATr,coa_c
1002,1.3363068,MALTATr,malt_c
1003,0.0617603,MALTATr,accoa_c
1004,0.15270507,MALTATr,acmalt_c
1005,0.019062726,OMBZLM,2ommbl_c
1006,0.05968957,OMBZLM,amet_c
1007,0.018155927,OMBZLM,2ombzl_c
1008,0.050441846,OMBZLM,ahcys_c
1009,0.7835116,OMBZLM,h_c
1010,0.8922353,GLYtpp,gly_c
1011,0.8922353,GLYtpp,gly_p
1012,0.53054374,EDA,g3p_c
1013,0.28049487,EDA,2ddg6p_c
1014,1.0271637,EDA,pyr_c
1015,2.6142988,PTRCTA,glu__L_c
1016,1.4792398,PTRCTA,4abutn_c
1017,1.3201693,PTRCTA,ptrc_c
1018,1.0909106,PTRCTA,akg_c
1019,0.7244576,ARBt3ipp,h_p
1020,0.6234123,ARBt3ipp,arab__L_c
1021,0.6234123,ARBt3ipp,arab__L_p
1022,0.7244576,ARBt3ipp,h_c
1023,0.75425076,UDPGD,h2o_c
1024,0.082687676,UDPGD,nad_c
1025,0.4081442,UDPGD,udpglcur_c
1026,0.17311546,UDPGD,udpg_c
1027,0.7059563,UDPGD,h_c
1028,0.08127874,UDPGD,nadh_c
1029,0.61842525,GLYtex,gly_e
1030,0.61842525,GLYtex,gly_p
1031,0.060576383,ME1,nad_c
1032,0.6929826,ME1,mal__L_c
1033,2.1940427,ME1,co2_c
1034,1.5878837,ME1,pyr_c
1035,0.035188317,ME1,nadh_c
1036,0.26976523,SKMtex,skm_p
1037,0.26976523,SKMtex,skm_e
1038,0.5760787,BSORy,h2o_c
1039,0.029907517,BSORy,nadph_c
1040,0.02533513,BSORy,btn_c
1041,0.04371445,BSORy,nadp_c
1042,0.028139655,BSORy,btnso_c
1043,0.49205947,BSORy,h_c
1044,0.040126067,PRAIS,adp_c
1045,0.026966333,PRAIS,air_c
1046,0.028608082,PRAIS,atp_c
1047,0.33430088,PRAIS,pi_c
1048,0.21440306,PRAIS,fpram_c
1049,0.7247481,PRAIS,h_c
1050,0.19226153,LPLIPAL1G160pp,h_p
1051,0.13963133,LPLIPAL1G160pp,g3pg_p
1052,0.023038972,LPLIPAL1G160pp,1agpg160_p
1053,0.15861045,LPLIPAL1G160pp,h2o_p
1054,0.046914227,LPLIPAL1G160pp,hdca_p
1055,0.96237475,HISt2rpp,h_p
1056,0.203204,HISt2rpp,his__L_c
1057,0.96237475,HISt2rpp,h_c
1058,0.203204,HISt2rpp,his__L_p
1059,0.83033884,UREAtex,urea_e
1060,0.83033884,UREAtex,urea_p
1061,0.2826452,XYLt2pp,h_p
1062,0.6735088,XYLt2pp,xyl__D_p
1063,0.6735088,XYLt2pp,xyl__D_c
1064,0.2826452,XYLt2pp,h_c
1065,0.02704116,TDSK,adp_c
1066,0.025741583,TDSK,atp_c
1067,0.026260296,TDSK,lipidA_c
1068,0.10305129,TDSK,h_c
1069,0.02366467,TDSK,lipidAds_c
1070,0.82968515,RNDR3b,h2o_c
1071,0.9413034,RNDR3b,h2o_c
1072,1.3240577,RNDR3b,h2o_c
1073,0.8287612,RNDR3b,h2o_c
1074,0.65553665,RNDR3b,h2o_c
1075,0.091597736,ASO3t8pp,adp_c
1076,0.069610246,ASO3t8pp,atp_c
1077,0.11845862,ASO3t8pp,h2o_c
1078,0.10796875,ASO3t8pp,h_c
1079,0.17800182,ASO3t8pp,pi_c
1080,0.19837104,ASO3t8pp,aso3_p
1081,0.19837104,ASO3t8pp,aso3_c
1082,0.07018915,NMNAT,atp_c
1083,0.052872706,NMNAT,nad_c
1084,0.4788263,NMNAT,nmn_c
1085,0.3656485,NMNAT,ppi_c
1086,3.5368063,NMNAT,h_c
1087,0.2658061,F1PP,h2o_c
1088,0.45656025,F1PP,fru_c
1089,0.15756615,F1PP,f1p_c
1090,0.24191956,F1PP,pi_c
1091,0.072680876,PFK,adp_c
1092,0.061641134,PFK,atp_c
1093,0.2710221,PFK,f6p_c
1094,0.1219323,PFK,fdp_c
1095,4.7419195,PFK,h_c
1096,0.05488247,ATPPRT,atp_c
1097,0.18556173,ATPPRT,prpp_c
1098,0.060695637,ATPPRT,prbatp_c
1099,0.21462844,ATPPRT,ppi_c
1100,0.29517102,NTD9pp,pi_p
1101,0.15024942,NTD9pp,gmp_p
1102,0.14823635,NTD9pp,gsn_p
1103,0.8963159,NTD9pp,h2o_p
1104,0.2557537,GAMptspp,gam6p_c
1105,0.22998519,GAMptspp,pep_c
1106,0.4279067,GAMptspp,gam_p
1107,0.34424442,GAMptspp,pyr_c
1108,0.0025740678,NNDMBRT,dmbzid_c
1109,0.020669645,NNDMBRT,5prdmbz_c
1110,0.13162206,NNDMBRT,nicrnt_c
1111,0.051828384,NNDMBRT,nac_c
1112,0.52674675,NNDMBRT,h_c
1113,0.14155285,DINSt2pp,h_p
1114,0.05619784,DINSt2pp,din_c
1115,0.05619784,DINSt2pp,din_p
1116,0.14155285,DINSt2pp,h_c
1117,0.95369047,4HBZt3pp,h_p
1118,0.24151978,4HBZt3pp,4hbz_p
1119,0.24151978,4HBZt3pp,4hbz_c
1120,0.95369047,4HBZt3pp,h_c
1121,0.30108008,23PDE2pp,h_p
1122,0.30258575,23PDE2pp,h2o_p
1123,0.11360878,23PDE2pp,23cump_p
1124,0.094958805,23PDE2pp,3ump_p
1125,0.07429491,Kabcpp,adp_c
1126,0.07284121,Kabcpp,atp_c
1127,0.57722557,Kabcpp,h2o_c
1128,0.53308576,Kabcpp,k_c
1129,0.2273538,Kabcpp,pi_c
1130,0.53308576,Kabcpp,k_p
1131,0.49856514,Kabcpp,h_c
1132,0.41082475,DHAPT,dhap_c
1133,0.22484793,DHAPT,pep_c
1134,0.43438715,DHAPT,pyr_c
1135,0.19247557,DHAPT,dha_c
1136,0.19084929,CITtex,cit_p
1137,0.19084929,CITtex,cit_e
1138,1.8035163,URAt2pp,h_p
1139,0.21100658,URAt2pp,ura_p
1140,0.21100658,URAt2pp,ura_c
1141,1.8035163,URAt2pp,h_c
1142,0.028332176,MMM,succoa_c
1143,0.035700615,MMM,mmcoa__S_c
1144,0.56164086,CHLt2pp,h_p
1145,0.42293164,CHLt2pp,chol_c
1146,0.42293164,CHLt2pp,chol_p
1147,0.56164086,CHLt2pp,h_c
1148,0.03906412,UDPGDC,nad_c
1149,0.36179993,UDPGDC,co2_c
1150,0.17869906,UDPGDC,udpglcur_c
1151,0.06522157,UDPGDC,udpLa4o_c
1152,0.02692334,UDPGDC,nadh_c
1153,0.055097032,HACD5,3oddcoa_c
1154,0.057120338,HACD5,3hddcoa_c
1155,0.097988784,HACD5,nad_c
1156,4.2309384,HACD5,h_c
1157,0.053577058,HACD5,nadh_c
1158,0.01758038,SHCHCS3,2shchc_c
1159,0.077309854,SHCHCS3,2sephchc_c
1160,0.4587337,SHCHCS3,pyr_c
1161,0.43099073,SULFACabcpp,sulfac_c
1162,0.0982739,SULFACabcpp,adp_c
1163,0.10405368,SULFACabcpp,atp_c
1164,1.3352621,SULFACabcpp,h2o_c
1165,0.43099073,SULFACabcpp,sulfac_p
1166,0.41994232,SULFACabcpp,pi_c
1167,1.5226822,SULFACabcpp,h_c
1168,0.040969685,2AGPE120tipp,2agpe120_c
1169,0.040969685,2AGPE120tipp,2agpe120_p
1170,0.27968916,PSERtex,pser__L_p
1171,0.27968916,PSERtex,pser__L_e
1172,0.32314238,MTAN,5mtr_c
1173,0.6654904,MTAN,h2o_c
1174,0.014722591,MTAN,5mta_c
1175,0.030330842,MTAN,ade_c
1176,0.38014305,OROTt2_2pp,h_p
1177,0.18738243,OROTt2_2pp,orot_p
1178,0.38014305,OROTt2_2pp,h_c
1179,0.18738243,OROTt2_2pp,orot_c
1180,0.1431697,MALTTRtexi,malttr_e
1181,0.1431697,MALTTRtexi,malttr_p
1182,0.28515878,H2Stex,h2s_e
1183,0.28515878,H2Stex,h2s_p
1184,0.09502454,3HCINNMH,h2o_c
1185,0.045844782,3HCINNMH,nad_c
1186,0.027656874,3HCINNMH,o2_c
1187,0.018190162,3HCINNMH,dhcinnm_c
1188,0.033680808,3HCINNMH,3hcinnm_c
1189,0.058979545,3HCINNMH,h_c
1190,0.033048403,3HCINNMH,nadh_c
1191,1.3577662,ABUTt2pp,h_p
1192,0.5742725,ABUTt2pp,4abut_p
1193,0.5742725,ABUTt2pp,4abut_c
1194,1.3577662,ABUTt2pp,h_c
1195,1.6724919,DCYTt2pp,h_p
1196,0.08536159,DCYTt2pp,dcyt_p
1197,0.08536159,DCYTt2pp,dcyt_c
1198,1.6724919,DCYTt2pp,h_c
1199,0.038605288,ASAD,nadph_c
1200,0.49410143,ASAD,aspsa_c
1201,0.23127054,ASAD,4pasp_c
1202,0.050408363,ASAD,nadp_c
1203,0.47364497,ASAD,pi_c
1204,3.8646138,ASAD,h_c
1205,0.19226153,LPLIPAL1E180pp,h_p
1206,0.047677908,LPLIPAL1E180pp,ocdca_p
1207,0.024995076,LPLIPAL1E180pp,1agpe180_p
1208,0.15861045,LPLIPAL1E180pp,h2o_p
1209,0.22945446,LPLIPAL1E180pp,g3pe_p
1210,0.05968957,AMMQLT8,amet_c
1211,0.0153487185,AMMQLT8,2dmmql8_c
1212,0.0145089505,AMMQLT8,mql8_c
1213,0.050441846,AMMQLT8,ahcys_c
1214,0.7835116,AMMQLT8,h_c
1215,0.0873491,GK1,adp_c
1216,0.07869441,GK1,atp_c
1217,0.3516046,GK1,gdp_c
1218,0.45597166,GK1,gmp_c
1219,0.94687116,GGGABAH,glu__L_c
1220,2.8804424,GGGABAH,h2o_c
1221,0.5429246,GGGABAH,4abut_c
1222,0.25444245,GGGABAH,gg4abut_c
1223,0.18291333,GAMAN6Ptex,gam6p_e
1224,0.18291333,GAMAN6Ptex,gam6p_p
1225,0.34239033,ACMANAptspp,acmanap_c
1226,0.22998519,ACMANAptspp,pep_c
1227,0.34424442,ACMANAptspp,pyr_c
1228,0.5272245,ACMANAptspp,acmana_p
1229,0.8763082,TREtex,tre_p
1230,0.8763082,TREtex,tre_e
1231,0.017223278,FMNtex,fmn_p
1232,0.017223278,FMNtex,fmn_e
1233,0.38978544,CRNtex,crn_e
1234,0.38978544,CRNtex,crn_p
1235,0.017014734,G3PD2,nadph_c
1236,0.2473868,G3PD2,dhap_c
1237,0.2315865,G3PD2,glyc3p_c
1238,0.03255434,G3PD2,nadp_c
1239,0.9628379,G3PD2,h_c
1240,0.02289097,DHPPDA2,5apru_c
1241,0.2926508,DHPPDA2,h2o_c
1242,0.94537616,DHPPDA2,nh4_c
1243,0.07509573,DHPPDA2,25drapp_c
1244,0.2739263,DHPPDA2,h_c
1245,0.0637205,MCITS,ppcoa_c
1246,2.5776846,MCITS,h2o_c
1247,0.14276554,MCITS,2mcit_c
1248,0.053541277,MCITS,coa_c
1249,0.16327855,MCITS,oaa_c
1250,2.6891172,MCITS,h_c
1251,0.10737759,GLNS,adp_c
1252,0.075727254,GLNS,atp_c
1253,0.80781084,GLNS,glu__L_c
1254,0.7346691,GLNS,gln__L_c
1255,0.26770324,GLNS,nh4_c
1256,0.3609721,GLNS,pi_c
1257,0.20430863,GLNS,h_c
1258,0.6810299,FACOAL80t2pp,h_p
1259,0.052911952,FACOAL80t2pp,atp_c
1260,0.033206407,FACOAL80t2pp,coa_c
1261,0.047556065,FACOAL80t2pp,amp_c
1262,0.095246084,FACOAL80t2pp,octa_p
1263,0.26756236,FACOAL80t2pp,ppi_c
1264,0.07502543,FACOAL80t2pp,occoa_c
1265,0.6810299,FACOAL80t2pp,h_c
1266,0.1994348,UDPGLCURtex,udpglcur_e
1267,0.1994348,UDPGLCURtex,udpglcur_p
1268,1.1197273,MCITL2,succ_c
1269,1.2977921,MCITL2,micit_c
1270,3.438753,MCITL2,pyr_c
1271,0.020502409,AKGDH,coa_c
1272,0.07215679,AKGDH,nad_c
1273,0.02110688,AKGDH,succoa_c
1274,0.14158277,AKGDH,akg_c
1275,0.55578756,AKGDH,co2_c
1276,0.02634238,AKGDH,nadh_c
1277,0.04378298,ACOAD1f,btcoa_c
1278,0.029122354,ACOAD1f,fadh2_c
1279,0.03458308,ACOAD1f,b2coa_c
1280,0.05128899,ACOAD1f,fad_c
1281,0.120654196,GTPtex,gtp_e
1282,0.120654196,GTPtex,gtp_p
1283,1.069722,FUMt2_3pp,h_p
1284,0.54912555,FUMt2_3pp,fum_p
1285,0.54912555,FUMt2_3pp,fum_c
1286,1.069722,FUMt2_3pp,h_c
1287,0.8013143,CDPPH,h2o_c
1288,0.23146003,CDPPH,pi_c
1289,0.5063437,CDPPH,cdp_c
1290,0.82569414,CDPPH,h_c
1291,0.40062836,CDPPH,cmp_c
1292,0.023656486,SHK3Dr,nadph_c
1293,0.3695214,SHK3Dr,skm_c
1294,0.052070267,SHK3Dr,nadp_c
1295,0.1666894,SHK3Dr,3dhsk_c
1296,1.7302358,SHK3Dr,h_c
1297,0.6810299,FACOAL60t2pp,h_p
1298,0.052911952,FACOAL60t2pp,atp_c
1299,0.033206407,FACOAL60t2pp,coa_c
1300,0.047556065,FACOAL60t2pp,amp_c
1301,0.07157985,FACOAL60t2pp,h_p
1302,0.023916606,FACOAL60t2pp,atp_c
1303,0.013266136,FACOAL60t2pp,coa_c
1304,0.031663816,FACOAL60t2pp,amp_c
1305,0.29517102,PTHRpp,pi_p
1306,0.35983747,PTHRpp,thr__L_p
1307,0.8963159,PTHRpp,h2o_p
1308,0.37225944,PTHRpp,thrp_p
1309,0.13401222,CRNDabcpp,adp_c
1310,0.40476462,CRNDabcpp,crn__D_p
1311,0.1464453,CRNDabcpp,atp_c
1312,0.49503753,CRNDabcpp,h2o_c
1313,0.33801296,CRNDabcpp,pi_c
1314,0.50059235,CRNDabcpp,h_c
1315,0.40476462,CRNDabcpp,crn__D_c
1316,0.017700862,NO3R2bpp,mql8_c
1317,0.08466515,NO3R2bpp,no3_p
1318,0.017142748,NO3R2bpp,mqn8_c
1319,0.50067705,NO3R2bpp,h2o_p
1320,0.088508114,NO3R2bpp,no2_p
1321,0.041945968,GLYCK,adp_c
1322,0.032671664,GLYCK,atp_c
1323,0.09710866,GLYCK,3pg_c
1324,0.19373734,GLYCK,glyc__R_c
1325,1.185014,GLYCK,h_c
1326,0.855682,CPPPGO,h2o_c
1327,0.053993475,CPPPGO,o2_c
1328,0.024712507,CPPPGO,cpppg3_c
1329,0.02986809,CPPPGO,pppg9_c
1330,0.30465737,CPPPGO,co2_c
1331,1.028715,CPPPGO,h_c
1332,0.13701388,ASCBtex,ascb__L_e
1333,0.13701388,ASCBtex,ascb__L_p
1334,0.0873491,DGK1,adp_c
1335,0.07869441,DGK1,atp_c
